datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
7/18/2025 6:00:00 AM,7/18/2025 2:00:00 AM,RTO,1733.979
7/18/2025 7:00:00 AM,7/18/2025 3:00:00 AM,RTO,1368.674
7/18/2025 8:00:00 AM,7/18/2025 4:00:00 AM,RTO,1108.623
7/18/2025 9:00:00 AM,7/18/2025 5:00:00 AM,RTO,874.008
7/18/2025 10:00:00 AM,7/18/2025 6:00:00 AM,RTO,681.258
7/18/2025 11:00:00 AM,7/18/2025 7:00:00 AM,RTO,815.285
7/18/2025 12:00:00 PM,7/18/2025 8:00:00 AM,RTO,672.481
7/18/2025 1:00:00 PM,7/18/2025 9:00:00 AM,RTO,421.465
7/18/2025 2:00:00 PM,7/18/2025 10:00:00 AM,RTO,311.555
7/18/2025 3:00:00 PM,7/18/2025 11:00:00 AM,RTO,244.446
7/18/2025 4:00:00 PM,7/18/2025 12:00:00 PM,RTO,175.205
7/18/2025 5:00:00 PM,7/18/2025 1:00:00 PM,RTO,109.244
7/18/2025 6:00:00 PM,7/18/2025 2:00:00 PM,RTO,59.617
7/18/2025 7:00:00 PM,7/18/2025 3:00:00 PM,RTO,44.163
7/18/2025 8:00:00 PM,7/18/2025 4:00:00 PM,RTO,80.669
7/18/2025 9:00:00 PM,7/18/2025 5:00:00 PM,RTO,120.708
7/18/2025 10:00:00 PM,7/18/2025 6:00:00 PM,RTO,151.852
7/18/2025 11:00:00 PM,7/18/2025 7:00:00 PM,RTO,136.934
7/19/2025 12:00:00 AM,7/18/2025 8:00:00 PM,RTO,87.733
7/19/2025 1:00:00 AM,7/18/2025 9:00:00 PM,RTO,168.051
7/19/2025 2:00:00 AM,7/18/2025 10:00:00 PM,RTO,279.998
7/19/2025 3:00:00 AM,7/18/2025 11:00:00 PM,RTO,461.653
7/19/2025 4:00:00 AM,7/19/2025 12:00:00 AM,RTO,556.756
7/19/2025 5:00:00 AM,7/19/2025 1:00:00 AM,RTO,722.191
7/19/2025 6:00:00 AM,7/19/2025 2:00:00 AM,RTO,832.717
7/19/2025 7:00:00 AM,7/19/2025 3:00:00 AM,RTO,826.210
7/19/2025 8:00:00 AM,7/19/2025 4:00:00 AM,RTO,784.857
7/19/2025 9:00:00 AM,7/19/2025 5:00:00 AM,RTO,947.623
7/19/2025 10:00:00 AM,7/19/2025 6:00:00 AM,RTO,1311.241
7/19/2025 11:00:00 AM,7/19/2025 7:00:00 AM,RTO,1599.624
7/19/2025 12:00:00 PM,7/19/2025 8:00:00 AM,RTO,1152.878
7/19/2025 1:00:00 PM,7/19/2025 9:00:00 AM,RTO,1143.146
7/19/2025 2:00:00 PM,7/19/2025 10:00:00 AM,RTO,1409.496
7/19/2025 3:00:00 PM,7/19/2025 11:00:00 AM,RTO,1887.741
7/19/2025 4:00:00 PM,7/19/2025 12:00:00 PM,RTO,1910.196
7/19/2025 5:00:00 PM,7/19/2025 1:00:00 PM,RTO,2305.592
7/19/2025 6:00:00 PM,7/19/2025 2:00:00 PM,RTO,3319.275
7/19/2025 7:00:00 PM,7/19/2025 3:00:00 PM,RTO,3224.813
7/19/2025 8:00:00 PM,7/19/2025 4:00:00 PM,RTO,2747.707
7/19/2025 9:00:00 PM,7/19/2025 5:00:00 PM,RTO,1921.335
7/19/2025 10:00:00 PM,7/19/2025 6:00:00 PM,RTO,1518.109
7/19/2025 11:00:00 PM,7/19/2025 7:00:00 PM,RTO,1051.110
7/20/2025 12:00:00 AM,7/19/2025 8:00:00 PM,RTO,681.622
7/20/2025 1:00:00 AM,7/19/2025 9:00:00 PM,RTO,867.334
7/20/2025 2:00:00 AM,7/19/2025 10:00:00 PM,RTO,987.948
7/20/2025 3:00:00 AM,7/19/2025 11:00:00 PM,RTO,1052.769
7/20/2025 4:00:00 AM,7/20/2025 12:00:00 AM,RTO,1246.850
7/20/2025 5:00:00 AM,7/20/2025 1:00:00 AM,RTO,1289.687
7/20/2025 6:00:00 AM,7/20/2025 2:00:00 AM,RTO,1400.928
7/20/2025 7:00:00 AM,7/20/2025 3:00:00 AM,RTO,1374.794
7/20/2025 8:00:00 AM,7/20/2025 4:00:00 AM,RTO,1321.800
7/20/2025 9:00:00 AM,7/20/2025 5:00:00 AM,RTO,1187.520
7/20/2025 10:00:00 AM,7/20/2025 6:00:00 AM,RTO,1283.581
7/20/2025 11:00:00 AM,7/20/2025 7:00:00 AM,RTO,1633.351
7/20/2025 12:00:00 PM,7/20/2025 8:00:00 AM,RTO,1470.923
7/20/2025 1:00:00 PM,7/20/2025 9:00:00 AM,RTO,1618.707
7/20/2025 2:00:00 PM,7/20/2025 10:00:00 AM,RTO,1518.802
7/20/2025 3:00:00 PM,7/20/2025 11:00:00 AM,RTO,1667.219
7/20/2025 4:00:00 PM,7/20/2025 12:00:00 PM,RTO,1637.091
7/20/2025 5:00:00 PM,7/20/2025 1:00:00 PM,RTO,1627.875
7/20/2025 6:00:00 PM,7/20/2025 2:00:00 PM,RTO,1486.908
7/20/2025 7:00:00 PM,7/20/2025 3:00:00 PM,RTO,1594.823
7/20/2025 8:00:00 PM,7/20/2025 4:00:00 PM,RTO,1542.657
7/20/2025 9:00:00 PM,7/20/2025 5:00:00 PM,RTO,1530.332
7/20/2025 10:00:00 PM,7/20/2025 6:00:00 PM,RTO,1413.804
7/20/2025 11:00:00 PM,7/20/2025 7:00:00 PM,RTO,1322.087
7/21/2025 12:00:00 AM,7/20/2025 8:00:00 PM,RTO,1446.543
7/21/2025 1:00:00 AM,7/20/2025 9:00:00 PM,RTO,1427.615
7/21/2025 2:00:00 AM,7/20/2025 10:00:00 PM,RTO,1764.108
7/21/2025 3:00:00 AM,7/20/2025 11:00:00 PM,RTO,2242.490
7/21/2025 4:00:00 AM,7/21/2025 12:00:00 AM,RTO,2292.713
7/21/2025 5:00:00 AM,7/21/2025 1:00:00 AM,RTO,1897.297
7/21/2025 6:00:00 AM,7/21/2025 2:00:00 AM,RTO,1668.286
7/21/2025 7:00:00 AM,7/21/2025 3:00:00 AM,RTO,1445.471
7/21/2025 8:00:00 AM,7/21/2025 4:00:00 AM,RTO,1193.700
7/21/2025 9:00:00 AM,7/21/2025 5:00:00 AM,RTO,1390.389
7/21/2025 10:00:00 AM,7/21/2025 6:00:00 AM,RTO,1698.345
7/21/2025 11:00:00 AM,7/21/2025 7:00:00 AM,RTO,1385.916
7/21/2025 12:00:00 PM,7/21/2025 8:00:00 AM,RTO,944.800
7/21/2025 1:00:00 PM,7/21/2025 9:00:00 AM,RTO,775.622
7/21/2025 2:00:00 PM,7/21/2025 10:00:00 AM,RTO,722.758
7/21/2025 3:00:00 PM,7/21/2025 11:00:00 AM,RTO,821.165
7/21/2025 4:00:00 PM,7/21/2025 12:00:00 PM,RTO,924.680
7/21/2025 5:00:00 PM,7/21/2025 1:00:00 PM,RTO,807.588
7/21/2025 6:00:00 PM,7/21/2025 2:00:00 PM,RTO,655.264
7/21/2025 7:00:00 PM,7/21/2025 3:00:00 PM,RTO,631.848
7/21/2025 8:00:00 PM,7/21/2025 4:00:00 PM,RTO,578.817
7/21/2025 9:00:00 PM,7/21/2025 5:00:00 PM,RTO,698.048
7/21/2025 10:00:00 PM,7/21/2025 6:00:00 PM,RTO,658.951
7/21/2025 11:00:00 PM,7/21/2025 7:00:00 PM,RTO,671.659
7/22/2025 12:00:00 AM,7/21/2025 8:00:00 PM,RTO,913.224
7/22/2025 1:00:00 AM,7/21/2025 9:00:00 PM,RTO,1437.377
7/22/2025 2:00:00 AM,7/21/2025 10:00:00 PM,RTO,2420.390
7/22/2025 3:00:00 AM,7/21/2025 11:00:00 PM,RTO,2806.958
7/22/2025 4:00:00 AM,7/22/2025 12:00:00 AM,RTO,2377.215
7/22/2025 5:00:00 AM,7/22/2025 1:00:00 AM,RTO,2211.337
7/22/2025 6:00:00 AM,7/22/2025 2:00:00 AM,RTO,1844.493
7/22/2025 7:00:00 AM,7/22/2025 3:00:00 AM,RTO,1618.309
7/22/2025 8:00:00 AM,7/22/2025 4:00:00 AM,RTO,1550.801
7/22/2025 9:00:00 AM,7/22/2025 5:00:00 AM,RTO,1613.277
7/22/2025 10:00:00 AM,7/22/2025 6:00:00 AM,RTO,1958.057
7/22/2025 11:00:00 AM,7/22/2025 7:00:00 AM,RTO,2181.877
7/22/2025 12:00:00 PM,7/22/2025 8:00:00 AM,RTO,1587.690
7/22/2025 1:00:00 PM,7/22/2025 9:00:00 AM,RTO,923.466
7/22/2025 2:00:00 PM,7/22/2025 10:00:00 AM,RTO,796.131
7/22/2025 3:00:00 PM,7/22/2025 11:00:00 AM,RTO,815.765
7/22/2025 4:00:00 PM,7/22/2025 12:00:00 PM,RTO,1053.938
7/22/2025 5:00:00 PM,7/22/2025 1:00:00 PM,RTO,1295.893
7/22/2025 6:00:00 PM,7/22/2025 2:00:00 PM,RTO,1334.116
7/22/2025 7:00:00 PM,7/22/2025 3:00:00 PM,RTO,1452.627
7/22/2025 8:00:00 PM,7/22/2025 4:00:00 PM,RTO,1475.587
7/22/2025 9:00:00 PM,7/22/2025 5:00:00 PM,RTO,1299.115
7/22/2025 10:00:00 PM,7/22/2025 6:00:00 PM,RTO,1130.823
7/22/2025 11:00:00 PM,7/22/2025 7:00:00 PM,RTO,1099.506
7/23/2025 12:00:00 AM,7/22/2025 8:00:00 PM,RTO,1311.157
7/23/2025 1:00:00 AM,7/22/2025 9:00:00 PM,RTO,2114.275
7/23/2025 2:00:00 AM,7/22/2025 10:00:00 PM,RTO,2976.034
7/23/2025 3:00:00 AM,7/22/2025 11:00:00 PM,RTO,3689.650
7/23/2025 4:00:00 AM,7/23/2025 12:00:00 AM,RTO,3863.288
7/23/2025 5:00:00 AM,7/23/2025 1:00:00 AM,RTO,3676.935
7/23/2025 6:00:00 AM,7/23/2025 2:00:00 AM,RTO,3552.462
7/23/2025 7:00:00 AM,7/23/2025 3:00:00 AM,RTO,3324.904
7/23/2025 8:00:00 AM,7/23/2025 4:00:00 AM,RTO,3358.476
7/23/2025 9:00:00 AM,7/23/2025 5:00:00 AM,RTO,3122.274
7/23/2025 10:00:00 AM,7/23/2025 6:00:00 AM,RTO,3131.309
7/23/2025 11:00:00 AM,7/23/2025 7:00:00 AM,RTO,2993.762
7/23/2025 12:00:00 PM,7/23/2025 8:00:00 AM,RTO,2375.668
7/23/2025 1:00:00 PM,7/23/2025 9:00:00 AM,RTO,1529.922
7/23/2025 2:00:00 PM,7/23/2025 10:00:00 AM,RTO,1329.408
7/23/2025 3:00:00 PM,7/23/2025 11:00:00 AM,RTO,1190.592
7/23/2025 4:00:00 PM,7/23/2025 12:00:00 PM,RTO,1164.755
7/23/2025 5:00:00 PM,7/23/2025 1:00:00 PM,RTO,1501.002
7/23/2025 6:00:00 PM,7/23/2025 2:00:00 PM,RTO,1940.139
7/23/2025 7:00:00 PM,7/23/2025 3:00:00 PM,RTO,1991.543
7/23/2025 8:00:00 PM,7/23/2025 4:00:00 PM,RTO,1919.902
7/23/2025 9:00:00 PM,7/23/2025 5:00:00 PM,RTO,2161.521
7/23/2025 10:00:00 PM,7/23/2025 6:00:00 PM,RTO,2487.137
7/23/2025 11:00:00 PM,7/23/2025 7:00:00 PM,RTO,2490.311
7/24/2025 12:00:00 AM,7/23/2025 8:00:00 PM,RTO,2684.274
7/24/2025 1:00:00 AM,7/23/2025 9:00:00 PM,RTO,3152.743
7/24/2025 2:00:00 AM,7/23/2025 10:00:00 PM,RTO,3576.106
7/24/2025 3:00:00 AM,7/23/2025 11:00:00 PM,RTO,4080.080
7/24/2025 4:00:00 AM,7/24/2025 12:00:00 AM,RTO,4474.024
7/24/2025 5:00:00 AM,7/24/2025 1:00:00 AM,RTO,4751.193
7/24/2025 6:00:00 AM,7/24/2025 2:00:00 AM,RTO,4378.255
7/24/2025 7:00:00 AM,7/24/2025 3:00:00 AM,RTO,4126.290
7/24/2025 8:00:00 AM,7/24/2025 4:00:00 AM,RTO,4347.372
7/24/2025 9:00:00 AM,7/24/2025 5:00:00 AM,RTO,4174.494
7/24/2025 10:00:00 AM,7/24/2025 6:00:00 AM,RTO,4055.581
7/24/2025 11:00:00 AM,7/24/2025 7:00:00 AM,RTO,3602.991
7/24/2025 12:00:00 PM,7/24/2025 8:00:00 AM,RTO,2570.223
7/24/2025 1:00:00 PM,7/24/2025 9:00:00 AM,RTO,1875.768
7/24/2025 2:00:00 PM,7/24/2025 10:00:00 AM,RTO,1586.310
7/24/2025 3:00:00 PM,7/24/2025 11:00:00 AM,RTO,1390.930
7/24/2025 4:00:00 PM,7/24/2025 12:00:00 PM,RTO,1536.972
7/24/2025 5:00:00 PM,7/24/2025 1:00:00 PM,RTO,1987.739
7/24/2025 6:00:00 PM,7/24/2025 2:00:00 PM,RTO,2500.366
7/24/2025 7:00:00 PM,7/24/2025 3:00:00 PM,RTO,3108.560
7/24/2025 8:00:00 PM,7/24/2025 4:00:00 PM,RTO,3341.998
7/24/2025 9:00:00 PM,7/24/2025 5:00:00 PM,RTO,2995.090
7/24/2025 10:00:00 PM,7/24/2025 6:00:00 PM,RTO,2005.138
7/24/2025 11:00:00 PM,7/24/2025 7:00:00 PM,RTO,1181.483
7/25/2025 12:00:00 AM,7/24/2025 8:00:00 PM,RTO,1105.126
7/25/2025 1:00:00 AM,7/24/2025 9:00:00 PM,RTO,1261.656
7/25/2025 2:00:00 AM,7/24/2025 10:00:00 PM,RTO,1237.754
7/25/2025 3:00:00 AM,7/24/2025 11:00:00 PM,RTO,1332.692
7/25/2025 4:00:00 AM,7/25/2025 12:00:00 AM,RTO,1625.981
7/25/2025 5:00:00 AM,7/25/2025 1:00:00 AM,RTO,2273.564
7/25/2025 6:00:00 AM,7/25/2025 2:00:00 AM,RTO,2595.417
7/25/2025 7:00:00 AM,7/25/2025 3:00:00 AM,RTO,2428.407
7/25/2025 8:00:00 AM,7/25/2025 4:00:00 AM,RTO,2495.231
7/25/2025 9:00:00 AM,7/25/2025 5:00:00 AM,RTO,1719.331
7/25/2025 10:00:00 AM,7/25/2025 6:00:00 AM,RTO,1441.688
7/25/2025 11:00:00 AM,7/25/2025 7:00:00 AM,RTO,1327.180
7/25/2025 12:00:00 PM,7/25/2025 8:00:00 AM,RTO,989.240
7/25/2025 1:00:00 PM,7/25/2025 9:00:00 AM,RTO,874.019
7/25/2025 2:00:00 PM,7/25/2025 10:00:00 AM,RTO,1126.787
7/25/2025 3:00:00 PM,7/25/2025 11:00:00 AM,RTO,1097.953
7/25/2025 4:00:00 PM,7/25/2025 12:00:00 PM,RTO,971.398
7/25/2025 5:00:00 PM,7/25/2025 1:00:00 PM,RTO,706.198
7/25/2025 6:00:00 PM,7/25/2025 2:00:00 PM,RTO,639.487
7/25/2025 7:00:00 PM,7/25/2025 3:00:00 PM,RTO,963.926
7/25/2025 8:00:00 PM,7/25/2025 4:00:00 PM,RTO,737.587
7/25/2025 9:00:00 PM,7/25/2025 5:00:00 PM,RTO,706.870
7/25/2025 10:00:00 PM,7/25/2025 6:00:00 PM,RTO,515.501
7/25/2025 11:00:00 PM,7/25/2025 7:00:00 PM,RTO,600.907
7/26/2025 12:00:00 AM,7/25/2025 8:00:00 PM,RTO,835.976
7/26/2025 1:00:00 AM,7/25/2025 9:00:00 PM,RTO,847.072
7/26/2025 2:00:00 AM,7/25/2025 10:00:00 PM,RTO,770.713
7/26/2025 3:00:00 AM,7/25/2025 11:00:00 PM,RTO,968.442
7/26/2025 4:00:00 AM,7/26/2025 12:00:00 AM,RTO,926.457
7/26/2025 5:00:00 AM,7/26/2025 1:00:00 AM,RTO,1358.987
7/26/2025 6:00:00 AM,7/26/2025 2:00:00 AM,RTO,1544.816
7/26/2025 7:00:00 AM,7/26/2025 3:00:00 AM,RTO,1822.756
7/26/2025 8:00:00 AM,7/26/2025 4:00:00 AM,RTO,1328.325
7/26/2025 9:00:00 AM,7/26/2025 5:00:00 AM,RTO,1090.831
7/26/2025 10:00:00 AM,7/26/2025 6:00:00 AM,RTO,1169.391
7/26/2025 11:00:00 AM,7/26/2025 7:00:00 AM,RTO,1212.608
7/26/2025 12:00:00 PM,7/26/2025 8:00:00 AM,RTO,903.082
7/26/2025 1:00:00 PM,7/26/2025 9:00:00 AM,RTO,682.372
7/26/2025 2:00:00 PM,7/26/2025 10:00:00 AM,RTO,763.609
7/26/2025 3:00:00 PM,7/26/2025 11:00:00 AM,RTO,744.949
7/26/2025 4:00:00 PM,7/26/2025 12:00:00 PM,RTO,709.279
7/26/2025 5:00:00 PM,7/26/2025 1:00:00 PM,RTO,684.457
7/26/2025 6:00:00 PM,7/26/2025 2:00:00 PM,RTO,706.068
7/26/2025 7:00:00 PM,7/26/2025 3:00:00 PM,RTO,737.469
7/26/2025 8:00:00 PM,7/26/2025 4:00:00 PM,RTO,966.481
7/26/2025 9:00:00 PM,7/26/2025 5:00:00 PM,RTO,636.074
7/26/2025 10:00:00 PM,7/26/2025 6:00:00 PM,RTO,456.026
7/26/2025 11:00:00 PM,7/26/2025 7:00:00 PM,RTO,758.154
7/27/2025 12:00:00 AM,7/26/2025 8:00:00 PM,RTO,841.619
7/27/2025 1:00:00 AM,7/26/2025 9:00:00 PM,RTO,832.160
7/27/2025 2:00:00 AM,7/26/2025 10:00:00 PM,RTO,961.748
7/27/2025 3:00:00 AM,7/26/2025 11:00:00 PM,RTO,1145.096
7/27/2025 4:00:00 AM,7/27/2025 12:00:00 AM,RTO,1493.323
7/27/2025 5:00:00 AM,7/27/2025 1:00:00 AM,RTO,1756.528
7/27/2025 6:00:00 AM,7/27/2025 2:00:00 AM,RTO,2075.876
7/27/2025 7:00:00 AM,7/27/2025 3:00:00 AM,RTO,2347.274
7/27/2025 8:00:00 AM,7/27/2025 4:00:00 AM,RTO,2471.203
7/27/2025 9:00:00 AM,7/27/2025 5:00:00 AM,RTO,2149.462
7/27/2025 10:00:00 AM,7/27/2025 6:00:00 AM,RTO,1965.343
7/27/2025 11:00:00 AM,7/27/2025 7:00:00 AM,RTO,1635.538
7/27/2025 12:00:00 PM,7/27/2025 8:00:00 AM,RTO,1177.332
7/27/2025 1:00:00 PM,7/27/2025 9:00:00 AM,RTO,1119.655
7/27/2025 2:00:00 PM,7/27/2025 10:00:00 AM,RTO,882.135
7/27/2025 3:00:00 PM,7/27/2025 11:00:00 AM,RTO,713.356
7/27/2025 4:00:00 PM,7/27/2025 12:00:00 PM,RTO,716.798
7/27/2025 5:00:00 PM,7/27/2025 1:00:00 PM,RTO,684.675
7/27/2025 6:00:00 PM,7/27/2025 2:00:00 PM,RTO,988.739
7/27/2025 7:00:00 PM,7/27/2025 3:00:00 PM,RTO,1200.593
7/27/2025 8:00:00 PM,7/27/2025 4:00:00 PM,RTO,1195.814
7/27/2025 9:00:00 PM,7/27/2025 5:00:00 PM,RTO,1058.709
7/27/2025 10:00:00 PM,7/27/2025 6:00:00 PM,RTO,995.404
7/27/2025 11:00:00 PM,7/27/2025 7:00:00 PM,RTO,701.937
7/28/2025 12:00:00 AM,7/27/2025 8:00:00 PM,RTO,975.897
7/28/2025 1:00:00 AM,7/27/2025 9:00:00 PM,RTO,996.515
7/28/2025 2:00:00 AM,7/27/2025 10:00:00 PM,RTO,1147.500
7/28/2025 3:00:00 AM,7/27/2025 11:00:00 PM,RTO,1460.303
7/28/2025 4:00:00 AM,7/28/2025 12:00:00 AM,RTO,1512.753
7/28/2025 5:00:00 AM,7/28/2025 1:00:00 AM,RTO,1375.559
7/28/2025 6:00:00 AM,7/28/2025 2:00:00 AM,RTO,1327.990
7/28/2025 7:00:00 AM,7/28/2025 3:00:00 AM,RTO,1384.205
7/28/2025 8:00:00 AM,7/28/2025 4:00:00 AM,RTO,1430.668
7/28/2025 9:00:00 AM,7/28/2025 5:00:00 AM,RTO,1357.364
7/28/2025 10:00:00 AM,7/28/2025 6:00:00 AM,RTO,1968.508
7/28/2025 11:00:00 AM,7/28/2025 7:00:00 AM,RTO,1732.823
7/28/2025 12:00:00 PM,7/28/2025 8:00:00 AM,RTO,1140.929
7/28/2025 1:00:00 PM,7/28/2025 9:00:00 AM,RTO,1361.589
7/28/2025 2:00:00 PM,7/28/2025 10:00:00 AM,RTO,1070.207
7/28/2025 3:00:00 PM,7/28/2025 11:00:00 AM,RTO,640.862
7/28/2025 4:00:00 PM,7/28/2025 12:00:00 PM,RTO,357.787
7/28/2025 5:00:00 PM,7/28/2025 1:00:00 PM,RTO,170.597
7/28/2025 6:00:00 PM,7/28/2025 2:00:00 PM,RTO,174.428
7/28/2025 7:00:00 PM,7/28/2025 3:00:00 PM,RTO,315.971
7/28/2025 8:00:00 PM,7/28/2025 4:00:00 PM,RTO,529.029
7/28/2025 9:00:00 PM,7/28/2025 5:00:00 PM,RTO,773.886
7/28/2025 10:00:00 PM,7/28/2025 6:00:00 PM,RTO,751.195
7/28/2025 11:00:00 PM,7/28/2025 7:00:00 PM,RTO,631.689
7/29/2025 12:00:00 AM,7/28/2025 8:00:00 PM,RTO,470.652
7/29/2025 1:00:00 AM,7/28/2025 9:00:00 PM,RTO,368.048
7/29/2025 2:00:00 AM,7/28/2025 10:00:00 PM,RTO,341.479
7/29/2025 3:00:00 AM,7/28/2025 11:00:00 PM,RTO,184.304
7/29/2025 4:00:00 AM,7/29/2025 12:00:00 AM,RTO,115.747
7/29/2025 5:00:00 AM,7/29/2025 1:00:00 AM,RTO,137.987
7/29/2025 6:00:00 AM,7/29/2025 2:00:00 AM,RTO,287.983
7/29/2025 7:00:00 AM,7/29/2025 3:00:00 AM,RTO,364.470
7/29/2025 8:00:00 AM,7/29/2025 4:00:00 AM,RTO,359.781
7/29/2025 9:00:00 AM,7/29/2025 5:00:00 AM,RTO,1332.346
7/29/2025 10:00:00 AM,7/29/2025 6:00:00 AM,RTO,2149.704
7/29/2025 11:00:00 AM,7/29/2025 7:00:00 AM,RTO,2510.721
7/29/2025 12:00:00 PM,7/29/2025 8:00:00 AM,RTO,1414.194
7/29/2025 1:00:00 PM,7/29/2025 9:00:00 AM,RTO,1414.343
7/29/2025 2:00:00 PM,7/29/2025 10:00:00 AM,RTO,884.960
7/29/2025 3:00:00 PM,7/29/2025 11:00:00 AM,RTO,192.228
7/29/2025 4:00:00 PM,7/29/2025 12:00:00 PM,RTO,110.105
7/29/2025 5:00:00 PM,7/29/2025 1:00:00 PM,RTO,71.242
7/29/2025 6:00:00 PM,7/29/2025 2:00:00 PM,RTO,83.996
7/29/2025 7:00:00 PM,7/29/2025 3:00:00 PM,RTO,130.499
7/29/2025 8:00:00 PM,7/29/2025 4:00:00 PM,RTO,88.262
7/29/2025 9:00:00 PM,7/29/2025 5:00:00 PM,RTO,80.353
7/29/2025 10:00:00 PM,7/29/2025 6:00:00 PM,RTO,221.583
7/29/2025 11:00:00 PM,7/29/2025 7:00:00 PM,RTO,280.650
7/30/2025 12:00:00 AM,7/29/2025 8:00:00 PM,RTO,228.684
7/30/2025 1:00:00 AM,7/29/2025 9:00:00 PM,RTO,230.670
7/30/2025 2:00:00 AM,7/29/2025 10:00:00 PM,RTO,129.984
7/30/2025 3:00:00 AM,7/29/2025 11:00:00 PM,RTO,111.441
7/30/2025 4:00:00 AM,7/30/2025 12:00:00 AM,RTO,99.580
7/30/2025 5:00:00 AM,7/30/2025 1:00:00 AM,RTO,73.306
7/30/2025 6:00:00 AM,7/30/2025 2:00:00 AM,RTO,52.535
7/30/2025 7:00:00 AM,7/30/2025 3:00:00 AM,RTO,31.459
7/30/2025 8:00:00 AM,7/30/2025 4:00:00 AM,RTO,24.138
7/30/2025 9:00:00 AM,7/30/2025 5:00:00 AM,RTO,61.824
7/30/2025 10:00:00 AM,7/30/2025 6:00:00 AM,RTO,480.378
7/30/2025 11:00:00 AM,7/30/2025 7:00:00 AM,RTO,979.686
7/30/2025 12:00:00 PM,7/30/2025 8:00:00 AM,RTO,649.003
7/30/2025 1:00:00 PM,7/30/2025 9:00:00 AM,RTO,685.804
7/30/2025 2:00:00 PM,7/30/2025 10:00:00 AM,RTO,1059.293
7/30/2025 3:00:00 PM,7/30/2025 11:00:00 AM,RTO,988.908
7/30/2025 4:00:00 PM,7/30/2025 12:00:00 PM,RTO,1046.210
7/30/2025 5:00:00 PM,7/30/2025 1:00:00 PM,RTO,1810.726
7/30/2025 6:00:00 PM,7/30/2025 2:00:00 PM,RTO,1568.146
7/30/2025 7:00:00 PM,7/30/2025 3:00:00 PM,RTO,1462.323
7/30/2025 8:00:00 PM,7/30/2025 4:00:00 PM,RTO,1683.347
7/30/2025 9:00:00 PM,7/30/2025 5:00:00 PM,RTO,905.428
7/30/2025 10:00:00 PM,7/30/2025 6:00:00 PM,RTO,1006.573
7/30/2025 11:00:00 PM,7/30/2025 7:00:00 PM,RTO,1792.991
7/31/2025 12:00:00 AM,7/30/2025 8:00:00 PM,RTO,1971.543
7/31/2025 1:00:00 AM,7/30/2025 9:00:00 PM,RTO,2386.650
7/31/2025 2:00:00 AM,7/30/2025 10:00:00 PM,RTO,2640.869
7/31/2025 3:00:00 AM,7/30/2025 11:00:00 PM,RTO,2452.845
7/31/2025 4:00:00 AM,7/31/2025 12:00:00 AM,RTO,2487.877
7/31/2025 5:00:00 AM,7/31/2025 1:00:00 AM,RTO,2325.616
7/31/2025 6:00:00 AM,7/31/2025 2:00:00 AM,RTO,2405.592
7/31/2025 7:00:00 AM,7/31/2025 3:00:00 AM,RTO,2464.495
7/31/2025 8:00:00 AM,7/31/2025 4:00:00 AM,RTO,3043.495
7/31/2025 9:00:00 AM,7/31/2025 5:00:00 AM,RTO,4168.540
7/31/2025 10:00:00 AM,7/31/2025 6:00:00 AM,RTO,5178.809
7/31/2025 11:00:00 AM,7/31/2025 7:00:00 AM,RTO,5292.669
7/31/2025 12:00:00 PM,7/31/2025 8:00:00 AM,RTO,5291.029
7/31/2025 1:00:00 PM,7/31/2025 9:00:00 AM,RTO,5308.549
7/31/2025 2:00:00 PM,7/31/2025 10:00:00 AM,RTO,5172.358
7/31/2025 3:00:00 PM,7/31/2025 11:00:00 AM,RTO,4803.121
7/31/2025 4:00:00 PM,7/31/2025 12:00:00 PM,RTO,4387.489
7/31/2025 5:00:00 PM,7/31/2025 1:00:00 PM,RTO,4107.473
7/31/2025 6:00:00 PM,7/31/2025 2:00:00 PM,RTO,4365.085
7/31/2025 7:00:00 PM,7/31/2025 3:00:00 PM,RTO,4278.805
7/31/2025 8:00:00 PM,7/31/2025 4:00:00 PM,RTO,4258.582
7/31/2025 9:00:00 PM,7/31/2025 5:00:00 PM,RTO,4088.200
7/31/2025 10:00:00 PM,7/31/2025 6:00:00 PM,RTO,3899.521
7/31/2025 11:00:00 PM,7/31/2025 7:00:00 PM,RTO,3637.377
8/1/2025 12:00:00 AM,7/31/2025 8:00:00 PM,RTO,3365.216
8/1/2025 1:00:00 AM,7/31/2025 9:00:00 PM,RTO,3594.143
8/1/2025 2:00:00 AM,7/31/2025 10:00:00 PM,RTO,4091.054
8/1/2025 3:00:00 AM,7/31/2025 11:00:00 PM,RTO,4049.803
8/1/2025 4:00:00 AM,8/1/2025 12:00:00 AM,RTO,3832.038
8/1/2025 5:00:00 AM,8/1/2025 1:00:00 AM,RTO,3721.669
8/1/2025 6:00:00 AM,8/1/2025 2:00:00 AM,RTO,3203.828
8/1/2025 7:00:00 AM,8/1/2025 3:00:00 AM,RTO,2953.148
8/1/2025 8:00:00 AM,8/1/2025 4:00:00 AM,RTO,2831.072
8/1/2025 9:00:00 AM,8/1/2025 5:00:00 AM,RTO,2711.456
8/1/2025 10:00:00 AM,8/1/2025 6:00:00 AM,RTO,2381.569
8/1/2025 11:00:00 AM,8/1/2025 7:00:00 AM,RTO,2054.399
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RTO,1345.591
